""	"x"
"7882"	"A"
"7883"	"D"
"7884"	"A"
"7885"	"D"
"7886"	"E"
"7887"	"A"
"7888"	"E"
"7889"	"F"
"7890"	"D"
"7891"	"D"
"7892"	"C"
"7893"	"B"
"7894"	"A"
"7895"	"D"
"7896"	"B"
"7897"	"B"
"7898"	"A"
"7899"	"A"
"7900"	"A"
"7901"	"A"
"7902"	"E"
"7903"	"E"
"7904"	"E"
"7905"	"E"
"7906"	"A"
"7907"	"E"
"7908"	"C"
"7909"	"F"
"7910"	"B"
"7911"	"F"
"7912"	"B"
"7913"	"D"
"7914"	"A"
"7915"	"A"
"7916"	"A"
"7917"	"E"
"7918"	"E"
"7919"	"A"
"7920"	"D"
"7921"	"A"
"7922"	"C"
"7923"	"B"
"7924"	"B"
"7925"	"E"
"7926"	"D"
"7927"	"C"
"7928"	"C"
"7929"	"C"
"7930"	"B"
"7931"	"A"
"7932"	"E"
"7933"	"B"
"7934"	"A"
"7935"	"B"
"7936"	"B"
"7937"	"B"
"7938"	"A"
"7939"	"D"
"7940"	"D"
"7941"	"E"
"7942"	"A"
"7943"	"A"
"7944"	"A"
"7945"	"A"
"7946"	"B"
"7947"	"E"
"7948"	"A"
"7949"	"E"
"7950"	"A"
"7951"	"E"
"7952"	"B"
"7953"	"A"
"7954"	"E"
"7955"	"A"
"7956"	"A"
"7957"	"B"
"7958"	"E"
"7959"	"A"
"7960"	"A"
"7961"	"D"
"7962"	"A"
"7963"	"F"
"7964"	"A"
"7965"	"B"
"7966"	"B"
"7967"	"A"
"7968"	"A"
"7969"	"D"
"7970"	"E"
"7971"	"D"
"7972"	"A"
"7973"	"E"
"7974"	"D"
"7975"	"A"
"7976"	"A"
"7977"	"C"
"7978"	"A"
"7979"	"B"
"7980"	"C"
"7981"	"D"
"7982"	"F"
"7983"	"A"
"7984"	"B"
"7985"	"D"
"7986"	"A"
"7987"	"D"
"7988"	"A"
"7989"	"D"
"7990"	"A"
"7991"	"D"
"7992"	"B"
"7993"	"B"
"7994"	"A"
"7995"	"E"
"7996"	"F"
"7997"	"B"
"7998"	"A"
"7999"	"F"
"8000"	"A"
"8001"	"B"
"8002"	"C"
"8003"	"A"
"8004"	"C"
"8005"	"C"
"8006"	"B"
"8007"	"F"
"8008"	"A"
"8009"	"B"
"8010"	"D"
"8011"	"B"
"8012"	"B"
"8013"	"E"
"8014"	"D"
"8015"	"B"
"8016"	"C"
"8017"	"A"
"8018"	"A"
"8019"	"D"
"8020"	"D"
"8021"	"D"
"8022"	"B"
"8023"	"D"
"8024"	"A"
"8025"	"C"
"8026"	"E"
"8027"	"B"
"8028"	"A"
"8029"	"E"
"8030"	"E"
"8031"	"E"
"8032"	"D"
"8033"	"D"
"8034"	"E"
"8035"	"E"
"8036"	"B"
"8037"	"B"
"8038"	"E"
"8039"	"B"
"8040"	"A"
"8041"	"A"
"8042"	"A"
"8043"	"E"
"8044"	"A"
"8045"	"B"
"8046"	"B"
"8047"	"C"
"8048"	"A"
"8049"	"A"
"8050"	"D"
"8051"	"E"
"8052"	"E"
"8053"	"E"
"8054"	"E"
"8055"	"E"
"8056"	"F"
"8057"	"A"
"8058"	"B"
"8059"	"D"
"8060"	"D"
"8061"	"B"
"8062"	"E"
"8063"	"F"
"8064"	"E"
"8065"	"A"
"8066"	"D"
"8067"	"D"
"8068"	"D"
"8069"	"C"
"8070"	"A"
"8071"	"A"
"8072"	"B"
"8073"	"D"
"8074"	"D"
"8075"	"C"
"8076"	"D"
"8077"	"C"
"8078"	"E"
"8079"	"D"
"8080"	"A"
"8081"	"B"
"8082"	"B"
"8083"	"A"
"8084"	"D"
"8085"	"A"
"8086"	"B"
"8087"	"A"
"8088"	"D"
"8089"	"E"
"8090"	"E"
"8091"	"D"
"8092"	"C"
"8093"	"D"
"8094"	"A"
"8095"	"C"
"8096"	"F"
"8097"	"D"
"8098"	"D"
"8099"	"E"
"8100"	"A"
"8101"	"E"
"8102"	"B"
"8103"	"B"
"8104"	"D"
"8105"	"B"
"8106"	"D"
"8107"	"A"
"8108"	"E"
"8109"	"D"
"8110"	"D"
"8111"	"B"
"8112"	"D"
"8113"	"E"
"8114"	"A"
"8115"	"C"
"8116"	"A"
"8117"	"E"
"8118"	"C"
"8119"	"B"
"8120"	"B"
"8121"	"E"
"8122"	"A"
"8123"	"B"
"8124"	"A"
"8125"	"E"
"8126"	"E"
"8127"	"C"
"8128"	"A"
"8129"	"B"
"8130"	"A"
"8131"	"D"
"8132"	"F"
"8133"	"C"
"8134"	"D"
"8135"	"B"
"8136"	"D"
"8137"	"E"
"8138"	"D"
"8139"	"E"
"8140"	"E"
"8141"	"A"
"8142"	"A"
"8143"	"A"
"8144"	"A"
"8145"	"C"
"8146"	"E"
"8147"	"B"
"8148"	"B"
"8149"	"C"
"8150"	"C"
"8151"	"A"
"8152"	"A"
"8153"	"A"
"8154"	"E"
"8155"	"C"
"8156"	"D"
"8157"	"E"
"8158"	"D"
"8159"	"B"
"8160"	"C"
"8161"	"A"
"8162"	"D"
"8163"	"B"
"8164"	"C"
"8165"	"B"
"8166"	"C"
"8167"	"C"
"8168"	"D"
"8169"	"A"
"8170"	"A"
"8171"	"D"
"8172"	"A"
"8173"	"F"
"8174"	"E"
"8175"	"E"
"8176"	"E"
"8177"	"E"
"8178"	"B"
"8179"	"B"
"8180"	"A"
"8181"	"B"
"8182"	"E"
"8183"	"A"
"8184"	"E"
"8185"	"B"
"8186"	"A"
"8187"	"E"
"8188"	"A"
"8189"	"A"
"8190"	"A"
"8191"	"A"
"8192"	"B"
"8193"	"E"
"8194"	"D"
"8195"	"D"
"8196"	"B"
"8197"	"D"
"8198"	"D"
"8199"	"A"
"8200"	"B"
"8201"	"F"
"8202"	"E"
"8203"	"D"
"8204"	"A"
"8205"	"E"
"8206"	"B"
"8207"	"A"
"8208"	"D"
"8209"	"C"
"8210"	"A"
"8211"	"D"
"8212"	"B"
"8213"	"C"
"8214"	"C"
"8215"	"E"
"8216"	"E"
"8217"	"E"
"8218"	"D"
"8219"	"C"
"8220"	"E"
"8221"	"A"
"8222"	"A"
"8223"	"E"
"8224"	"E"
"8225"	"D"
"8226"	"D"
"8227"	"B"
"8228"	"E"
"8229"	"D"
"8230"	"A"
"8231"	"D"
"8232"	"A"
"8233"	"B"
"8234"	"B"
"8235"	"A"
"8236"	"D"
"8237"	"D"
"8238"	"C"
"8239"	"C"
"8240"	"D"
"8241"	"E"
"8242"	"A"
"8243"	"D"
"8244"	"B"
"8245"	"B"
"8246"	"A"
"8247"	"B"
"8248"	"E"
"8249"	"B"
"8250"	"A"
"8251"	"A"
"8252"	"D"
"8253"	"E"
"8254"	"A"
"8255"	"D"
"8256"	"B"
"8257"	"F"
"8258"	"E"
"8259"	"E"
"8260"	"D"
"8261"	"E"
"8262"	"E"
"8263"	"D"
"8264"	"A"
"8265"	"A"
"8266"	"C"
"8267"	"B"
"8268"	"A"
"8269"	"E"
"8270"	"D"
"8271"	"B"
"8272"	"C"
"8273"	"B"
"8274"	"A"
"8275"	"B"
"8276"	"C"
"8277"	"E"
"8278"	"E"
"8279"	"E"
"8280"	"E"
"8281"	"F"
"8282"	"A"
"8283"	"A"
"8284"	"A"
"8285"	"C"
"8286"	"B"
"8287"	"B"
"8288"	"D"
"8289"	"A"
"8290"	"D"
"8291"	"D"
"8292"	"D"
"8293"	"A"
"8294"	"A"
"8295"	"E"
"8296"	"B"
"8297"	"A"
"8298"	"C"
"8299"	"E"
"8300"	"D"
"8301"	"C"
"8302"	"A"
"8303"	"C"
"8304"	"F"
"8305"	"E"
"8306"	"E"
"8307"	"A"
"8308"	"A"
"8309"	"E"
"8310"	"B"
"8311"	"E"
"8312"	"D"
"8313"	"E"
"8314"	"E"
"8315"	"A"
"8316"	"D"
"8317"	"C"
"8318"	"E"
"8319"	"A"
"8320"	"D"
"8321"	"A"
"8322"	"E"
"8323"	"A"
"8324"	"C"
"8325"	"D"
"8326"	"D"
"8327"	"A"
"8328"	"A"
"8329"	"A"
"8330"	"D"
"8331"	"E"
"8332"	"C"
"8333"	"F"
"8334"	"A"
"8335"	"C"
"8336"	"D"
"8337"	"F"
"8338"	"A"
"8339"	"C"
"8340"	"A"
"8341"	"A"
"8342"	"B"
"8343"	"D"
"8344"	"C"
"8345"	"A"
"8346"	"D"
"8347"	"A"
"8348"	"A"
"8349"	"F"
"8350"	"B"
"8351"	"D"
"8352"	"D"
"8353"	"E"
"8354"	"D"
"8355"	"A"
"8356"	"E"
"8357"	"D"
"8358"	"D"
"8359"	"A"
"8360"	"B"
"8361"	"A"
"8362"	"C"
"8363"	"E"
"8364"	"B"
"8365"	"A"
"8366"	"B"
"8367"	"A"
"8368"	"B"
"8369"	"D"
"8370"	"E"
"8371"	"D"
"8372"	"E"
"8373"	"D"
"8374"	"E"
"8375"	"A"
"8376"	"B"
"8377"	"A"
"8378"	"B"
"8379"	"A"
"8380"	"A"
"8381"	"F"
"8382"	"E"
"8383"	"E"
"8384"	"A"
"8385"	"B"
"8386"	"A"
"8387"	"B"
"8388"	"A"
"8389"	"D"
"8390"	"D"
"8391"	"A"
"8392"	"A"
"8393"	"D"
"8394"	"A"
"8395"	"A"
"8396"	"D"
"8397"	"C"
"8398"	"C"
"8399"	"E"
"8400"	"B"
"8401"	"F"
"8402"	"D"
"8403"	"A"
"8404"	"B"
"8405"	"B"
"8406"	"A"
"8407"	"A"
"8408"	"B"
"8409"	"E"
"8410"	"D"
"8411"	"D"
"8412"	"A"
"8413"	"D"
"8414"	"A"
"8415"	"E"
"8416"	"B"
"8417"	"C"
"8418"	"A"
"8419"	"D"
"8420"	"A"
"8421"	"D"
"8422"	"D"
"8423"	"E"
"8424"	"B"
"8425"	"A"
"8426"	"E"
"8427"	"D"
"8428"	"D"
"8429"	"D"
"8430"	"D"
"8431"	"C"
"8432"	"D"
"8433"	"C"
"8434"	"D"
"8435"	"C"
"8436"	"A"
"8437"	"A"
"8438"	"A"
"8439"	"A"
"8440"	"B"
"8441"	"E"
"8442"	"B"
"8443"	"A"
"8444"	"B"
"8445"	"D"
"8446"	"B"
"8447"	"A"
"8448"	"E"
"8449"	"E"
"8450"	"B"
"8451"	"D"
"8452"	"A"
"8453"	"A"
"8454"	"D"
"8455"	"A"
"8456"	"D"
"8457"	"D"
"8458"	"A"
"8459"	"E"
"8460"	"C"
"8461"	"B"
"8462"	"E"
"8463"	"B"
"8464"	"B"
"8465"	"D"
"8466"	"B"
"8467"	"E"
"8468"	"A"
"8469"	"C"
"8470"	"A"
"8471"	"A"
"8472"	"A"
"8473"	"E"
"8474"	"F"
"8475"	"B"
"8476"	"B"
"8477"	"A"
"8478"	"E"
"8479"	"D"
"8480"	"E"
"8481"	"C"
"8482"	"A"
"8483"	"C"
"8484"	"D"
"8485"	"F"
"8486"	"A"
"8487"	"D"
"8488"	"C"
"8489"	"D"
"8490"	"A"
"8491"	"A"
"8492"	"D"
"8493"	"A"
"8494"	"A"
"8495"	"E"
"8496"	"C"
"8497"	"A"
"8498"	"D"
"8499"	"C"
"8500"	"D"
"8501"	"A"
"8502"	"B"
"8503"	"A"
"8504"	"C"
"8505"	"E"
"8506"	"E"
"8507"	"A"
"8508"	"D"
"8509"	"A"
"8510"	"E"
"8511"	"F"
"8512"	"E"
"8513"	"A"
"8514"	"A"
"8515"	"A"
"8516"	"A"
"8517"	"D"
"8518"	"E"
"8519"	"D"
"8520"	"A"
"8521"	"C"
"8522"	"C"
"8523"	"B"
"8524"	"E"
"8525"	"B"
"8526"	"D"
"8527"	"A"
"8528"	"A"
"8529"	"D"
"8530"	"F"
"8531"	"A"
"8532"	"E"
"8533"	"E"
"8534"	"D"
"8535"	"E"
"8536"	"A"
"8537"	"F"
"8538"	"B"
"8539"	"A"
"8540"	"B"
"8541"	"B"
"8542"	"A"
"8543"	"B"
"8544"	"B"
"8545"	"D"
"8546"	"A"
"8547"	"F"
"8548"	"E"
"8549"	"E"
"8550"	"D"
"8551"	"A"
"8552"	"D"
"8553"	"A"
"8554"	"B"
"8555"	"A"
"8556"	"A"
"8557"	"A"
"8558"	"C"
"8559"	"D"
"8560"	"D"
"8561"	"B"
"8562"	"A"
"8563"	"A"
"8564"	"A"
"8565"	"B"
"8566"	"B"
"8567"	"C"
"8568"	"D"
"8569"	"A"
"8570"	"C"
"8571"	"A"
"8572"	"D"
"8573"	"B"
"8574"	"C"
"8575"	"D"
"8576"	"B"
"8577"	"B"
"8578"	"D"
"8579"	"A"
"8580"	"A"
"8581"	"E"
"8582"	"A"
"8583"	"C"
"8584"	"D"
"8585"	"B"
"8586"	"A"
"8587"	"A"
"8588"	"B"
"8589"	"C"
"8590"	"A"
"8591"	"E"
"8592"	"D"
"8593"	"A"
"8594"	"F"
"8595"	"A"
"8596"	"E"
"8597"	"B"
"8598"	"E"
"8599"	"E"
"8600"	"B"
"8601"	"D"
"8602"	"D"
"8603"	"E"
"8604"	"B"
"8605"	"D"
"8606"	"D"
"8607"	"B"
"8608"	"B"
"8609"	"A"
"8610"	"A"
"8611"	"F"
"8612"	"D"
"8613"	"B"
"8614"	"A"
"8615"	"C"
"8616"	"A"
"8617"	"A"
"8618"	"D"
"8619"	"A"
"8620"	"E"
"8621"	"B"
"8622"	"D"
"8623"	"D"
"8624"	"D"
"8625"	"E"
"8626"	"C"
"8627"	"A"
"8628"	"D"
"8629"	"E"
"8630"	"C"
"8631"	"D"
"8632"	"E"
"8633"	"D"
"8634"	"E"
"8635"	"E"
"8636"	"D"
"8637"	"E"
"8638"	"D"
"8639"	"E"
"8640"	"D"
"8641"	"E"
"8642"	"A"
"8643"	"E"
"8644"	"E"
"8645"	"E"
"8646"	"B"
"8647"	"E"
"8648"	"B"
"8649"	"D"
"8650"	"E"
"8651"	"F"
"8652"	"E"
"8653"	"B"
"8654"	"D"
"8655"	"B"
"8656"	"D"
"8657"	"E"
"8658"	"B"
"8659"	"A"
"8660"	"A"
"8661"	"E"
"8662"	"D"
"8663"	"D"
"8664"	"D"
"8665"	"D"
"8666"	"E"
"8667"	"E"
"8668"	"B"
"8669"	"D"
"8670"	"B"
"8671"	"F"
"8672"	"A"
"8673"	"C"
"8674"	"E"
"8675"	"A"
"8676"	"D"
"8677"	"E"
"8678"	"E"
"8679"	"A"
"8680"	"B"
"8681"	"E"
"8682"	"D"
"8683"	"E"
"8684"	"A"
"8685"	"F"
"8686"	"A"
"8687"	"D"
"8688"	"E"
"8689"	"B"
"8690"	"A"
"8691"	"B"
"8692"	"D"
"8693"	"E"
"8694"	"E"
"8695"	"A"
"8696"	"D"
"8697"	"D"
"8698"	"A"
"8699"	"D"
"8700"	"B"
"8701"	"A"
"8702"	"F"
"8703"	"A"
"8704"	"D"
"8705"	"E"
"8706"	"A"
"8707"	"A"
"8708"	"B"
"8709"	"E"
"8710"	"B"
"8711"	"A"
"8712"	"A"
"8713"	"A"
"8714"	"D"
"8715"	"E"
"8716"	"B"
"8717"	"C"
"8718"	"A"
"8719"	"A"
"8720"	"B"
"8721"	"A"
"8722"	"A"
"8723"	"B"
"8724"	"A"
"8725"	"B"
"8726"	"E"
"8727"	"C"
"8728"	"A"
"8729"	"F"
"8730"	"E"
"8731"	"D"
"8732"	"D"
"8733"	"C"
"8734"	"A"
"8735"	"A"
"8736"	"D"
"8737"	"B"
"8738"	"B"
"8739"	"D"
"8740"	"D"
"8741"	"F"
"8742"	"A"
"8743"	"B"
"8744"	"A"
"8745"	"E"
"8746"	"A"
"8747"	"B"
"8748"	"C"
"8749"	"D"
"8750"	"A"
"8751"	"D"
"8752"	"B"
"8753"	"D"
"8754"	"B"
"8755"	"B"
"8756"	"D"
"8757"	"B"
"8758"	"C"
"8759"	"D"
"8760"	"B"
"8761"	"D"
"8762"	"E"
"8763"	"B"
"8764"	"A"
"8765"	"D"
"8766"	"A"
"8767"	"B"
"8768"	"A"
"8769"	"D"
"8770"	"A"
"8771"	"C"
"8772"	"A"
"8773"	"E"
"8774"	"F"
"8775"	"E"
"8776"	"B"
"8777"	"A"
"8778"	"A"
"8779"	"A"
"8780"	"E"
"8781"	"D"
"8782"	"A"
"8783"	"D"
"8784"	"D"
"8785"	"D"
"8786"	"E"
"8787"	"A"
"8788"	"C"
"8789"	"E"
"8790"	"C"
"8791"	"F"
"8792"	"A"
"8793"	"A"
"8794"	"E"
"8795"	"E"
"8796"	"D"
"8797"	"B"
"8798"	"D"
"8799"	"A"
"8800"	"D"
"8801"	"C"
"8802"	"C"
"8803"	"A"
"8804"	"B"
"8805"	"E"
"8806"	"B"
"8807"	"D"
"8808"	"F"
"8809"	"D"
"8810"	"D"
"8811"	"D"
"8812"	"E"
"8813"	"D"
"8814"	"E"
"8815"	"A"
"8816"	"A"
"8817"	"E"
"8818"	"A"
"8819"	"A"
"8820"	"C"
"8821"	"C"
"8822"	"A"
"8823"	"E"
"8824"	"A"
"8825"	"E"
"8826"	"A"
"8827"	"D"
"8828"	"F"
"8829"	"A"
"8830"	"B"
"8831"	"A"
"8832"	"B"
"8833"	"B"
"8834"	"A"
"8835"	"B"
"8836"	"A"
"8837"	"C"
"8838"	"B"
"8839"	"E"
"8840"	"A"
"8841"	"A"
"8842"	"C"
"8843"	"A"
"8844"	"A"
"8845"	"E"
"8846"	"A"
"8847"	"A"
"8848"	"B"
"8849"	"E"
"8850"	"D"
"8851"	"A"
"8852"	"A"
"8853"	"A"
"8854"	"D"
"8855"	"A"
"8856"	"A"
"8857"	"E"
"8858"	"D"
"8859"	"A"
"8860"	"D"
"8861"	"D"
"8862"	"B"
"8863"	"B"
"8864"	"C"
"8865"	"F"
"8866"	"E"
"8867"	"A"
"8868"	"C"
"8869"	"D"
"8870"	"D"
"8871"	"D"
"8872"	"A"
"8873"	"B"
"8874"	"A"
"8875"	"D"
"8876"	"D"
"8877"	"E"
"8878"	"A"
"8879"	"A"
"8880"	"E"
"8881"	"B"
"8882"	"A"
"8883"	"C"
"8884"	"A"
"8885"	"A"
"8886"	"A"
"8887"	"D"
"8888"	"E"
"8889"	"F"
"8890"	"D"
"8891"	"C"
"8892"	"E"
"8893"	"C"
"8894"	"A"
"8895"	"D"
"8896"	"D"
"8897"	"A"
"8898"	"A"
"8899"	"E"
"8900"	"A"
"8901"	"E"
"8902"	"D"
"8903"	"C"
"8904"	"C"
"8905"	"C"
"8906"	"E"
"8907"	"E"
"8908"	"D"
"8909"	"A"
"8910"	"A"
"8911"	"E"
"8912"	"A"
"8913"	"C"
"8914"	"C"
"8915"	"D"
"8916"	"D"
"8917"	"A"
"8918"	"A"
"8919"	"F"
"8920"	"B"
"8921"	"B"
"8922"	"D"
"8923"	"E"
"8924"	"E"
"8925"	"D"
"8926"	"A"
"8927"	"A"
"8928"	"B"
"8929"	"D"
"8930"	"F"
"8931"	"E"
"8932"	"A"
"8933"	"E"
"8934"	"E"
"8935"	"A"
"8936"	"D"
"8937"	"A"
"8938"	"E"
"8939"	"A"
"8940"	"A"
"8941"	"E"
"8942"	"C"
"8943"	"E"
"8944"	"C"
"8945"	"E"
"8946"	"C"
"8947"	"D"
"8948"	"A"
"8949"	"E"
"8950"	"D"
"8951"	"A"
"8952"	"E"
"8953"	"A"
"8954"	"D"
"8955"	"A"
"8956"	"A"
"8957"	"B"
"8958"	"A"
"8959"	"C"
"8960"	"A"
"8961"	"A"
"8962"	"D"
"8963"	"D"
"8964"	"E"
"8965"	"D"
"8966"	"A"
"8967"	"A"
"8968"	"B"
"8969"	"E"
"8970"	"A"
"8971"	"D"
"8972"	"E"
"8973"	"B"
"8974"	"E"
"8975"	"D"
"8976"	"E"
"8977"	"A"
"8978"	"B"
"8979"	"B"
"8980"	"B"
"8981"	"E"
"8982"	"E"
"8983"	"A"
"8984"	"C"
"8985"	"D"
"8986"	"D"
"8987"	"A"
"8988"	"A"
"8989"	"A"
"8990"	"B"
"8991"	"E"
"8992"	"E"
"8993"	"F"
"8994"	"F"
"8995"	"A"
"8996"	"A"
"8997"	"C"
"8998"	"C"
"8999"	"A"
"9000"	"D"
"9001"	"A"
"9002"	"B"
"9003"	"A"
"9004"	"C"
"9005"	"A"
"9006"	"B"
"9007"	"B"
"9008"	"B"
"9009"	"B"
"9010"	"C"
"9011"	"A"
"9012"	"A"
"9013"	"B"
"9014"	"D"
"9015"	"D"
"9016"	"A"
"9017"	"D"
"9018"	"E"
"9019"	"D"
"9020"	"D"
"9021"	"D"
"9022"	"A"
"9023"	"E"
"9024"	"B"
"9025"	"D"
"9026"	"B"
"9027"	"E"
"9028"	"A"
"9029"	"D"
"9030"	"E"
"9031"	"D"
"9032"	"A"
"9033"	"A"
"9034"	"C"
"9035"	"A"
"9036"	"A"
"9037"	"A"
"9038"	"A"
"9039"	"A"
"9040"	"E"
"9041"	"A"
"9042"	"F"
"9043"	"A"
"9044"	"C"
"9045"	"E"
"9046"	"E"
"9047"	"B"
"9048"	"D"
"9049"	"D"
"9050"	"A"
"9051"	"D"
"9052"	"E"
"9053"	"D"
"9054"	"E"
"9055"	"B"
"9056"	"E"
"9057"	"E"
"9058"	"A"
"9059"	"A"
"9060"	"A"
"9061"	"C"
"9062"	"C"
"9063"	"A"
"9064"	"B"
"9065"	"A"
"9066"	"D"
"9067"	"B"
"9068"	"C"
"9069"	"A"
"9070"	"A"
"9071"	"A"
"9072"	"D"
"9073"	"A"
"9074"	"D"
"9075"	"F"
"9076"	"E"
"9077"	"A"
"9078"	"D"
"9079"	"C"
"9080"	"D"
"9081"	"D"
"9082"	"E"
"9083"	"A"
"9084"	"A"
"9085"	"D"
"9086"	"B"
"9087"	"E"
"9088"	"E"
"9089"	"C"
"9090"	"B"
"9091"	"A"
"9092"	"B"
"9093"	"A"
"9094"	"A"
"9095"	"A"
"9096"	"E"
"9097"	"A"
"9098"	"A"
"9099"	"E"
"9100"	"E"
"9101"	"D"
"9102"	"A"
"9103"	"C"
"9104"	"D"
"9105"	"E"
"9106"	"E"
"9107"	"A"
"9108"	"B"
"9109"	"A"
"9110"	"A"
"9111"	"F"
"9112"	"E"
"9113"	"D"
"9114"	"B"
"9115"	"A"
"9116"	"C"
"9117"	"D"
"9118"	"A"
"9119"	"A"
"9120"	"B"
"9121"	"D"
"9122"	"A"
"9123"	"B"
"9124"	"B"
"9125"	"E"
"9126"	"A"
"9127"	"A"
"9128"	"E"
"9129"	"A"
"9130"	"D"
"9131"	"E"
"9132"	"D"
"9133"	"D"
"9134"	"E"
"9135"	"A"
"9136"	"B"
"9137"	"E"
"9138"	"A"
"9139"	"A"
"9140"	"C"
"9141"	"F"
"9142"	"E"
"9143"	"A"
"9144"	"A"
"9145"	"A"
"9146"	"A"
"9147"	"E"
"9148"	"A"
"9149"	"C"
"9150"	"A"
"9151"	"B"
"9152"	"A"
"9153"	"A"
"9154"	"D"
"9155"	"A"
"9156"	"B"
"9157"	"B"
"9158"	"B"
"9159"	"B"
"9160"	"C"
"9161"	"D"
"9162"	"E"
"9163"	"E"
"9164"	"A"
"9165"	"A"
"9166"	"A"
"9167"	"E"
"9168"	"E"
"9169"	"D"
"9170"	"A"
"9171"	"C"
"9172"	"E"
"9173"	"F"
"9174"	"A"
"9175"	"A"
"9176"	"F"
"9177"	"B"
"9178"	"A"
"9179"	"E"
"9180"	"A"
"9181"	"A"
"9182"	"A"
"9183"	"E"
"9184"	"C"
"9185"	"B"
"9186"	"B"
"9187"	"A"
"9188"	"E"
"9189"	"B"
"9190"	"D"
"9191"	"A"
"9192"	"E"
"9193"	"E"
"9194"	"A"
"9195"	"B"
"9196"	"A"
"9197"	"D"
"9198"	"E"
"9199"	"B"
"9200"	"A"
"9201"	"A"
"9202"	"E"
"9203"	"E"
"9204"	"A"
"9205"	"E"
"9206"	"B"
"9207"	"B"
"9208"	"C"
"9209"	"E"
"9210"	"C"
"9211"	"B"
"9212"	"B"
"9213"	"F"
"9214"	"E"
"9215"	"B"
"9216"	"B"
"9217"	"B"
"9218"	"D"
"9219"	"C"
"9220"	"D"
"9221"	"D"
"9222"	"C"
"9223"	"C"
"9224"	"A"
"9225"	"D"
"9226"	"D"
"9227"	"C"
"9228"	"D"
"9229"	"E"
"9230"	"E"
"9231"	"A"
"9232"	"A"
"9233"	"E"
"9234"	"D"
"9235"	"E"
"9236"	"A"
"9237"	"F"
"9238"	"D"
"9239"	"E"
"9240"	"A"
"9241"	"D"
"9242"	"D"
"9243"	"D"
"9244"	"D"
"9245"	"E"
"9246"	"C"
"9247"	"C"
"9248"	"A"
"9249"	"A"
"9250"	"D"
"9251"	"E"
"9252"	"A"
"9253"	"D"
"9254"	"C"
"9255"	"C"
"9256"	"A"
"9257"	"D"
"9258"	"D"
"9259"	"A"
"9260"	"E"
"9261"	"A"
"9262"	"A"
"9263"	"D"
"9264"	"A"
"9265"	"D"
"9266"	"E"
"9267"	"B"
"9268"	"A"
"9269"	"E"
"9270"	"A"
"9271"	"E"
"9272"	"C"
"9273"	"D"
"9274"	"A"
"9275"	"A"
"9276"	"E"
"9277"	"A"
"9278"	"C"
"9279"	"D"
"9280"	"A"
"9281"	"A"
"9282"	"A"
"9283"	"A"
"9284"	"A"
"9285"	"A"
"9286"	"B"
"9287"	"C"
"9288"	"A"
"9289"	"A"
"9290"	"D"
"9291"	"E"
"9292"	"D"
"9293"	"A"
"9294"	"A"
"9295"	"E"
"9296"	"A"
"9297"	"A"
"9298"	"D"
"9299"	"A"
"9300"	"B"
"9301"	"D"
"9302"	"B"
"9303"	"C"
"9304"	"C"
"9305"	"E"
"9306"	"C"
"9307"	"E"
"9308"	"E"
"9309"	"B"
"9310"	"A"
"9311"	"D"
"9312"	"B"
"9313"	"A"
"9314"	"D"
"9315"	"B"
"9316"	"A"
"9317"	"B"
"9318"	"D"
"9319"	"A"
"9320"	"A"
"9321"	"F"
"9322"	"E"
"9323"	"E"
"9324"	"A"
"9325"	"A"
"9326"	"D"
"9327"	"E"
"9328"	"C"
"9329"	"E"
"9330"	"C"
"9331"	"A"
"9332"	"D"
"9333"	"C"
"9334"	"D"
"9335"	"A"
"9336"	"E"
"9337"	"A"
"9338"	"A"
"9339"	"E"
"9340"	"D"
"9341"	"A"
"9342"	"B"
"9343"	"B"
"9344"	"D"
"9345"	"A"
"9346"	"A"
"9347"	"A"
"9348"	"E"
"9349"	"A"
"9350"	"C"
"9351"	"E"
"9352"	"C"
"9353"	"A"
"9354"	"D"
"9355"	"B"
"9356"	"E"
"9357"	"C"
"9358"	"A"
"9359"	"D"
"9360"	"A"
"9361"	"B"
"9362"	"D"
"9363"	"D"
"9364"	"A"
"9365"	"E"
"9366"	"A"
"9367"	"D"
"9368"	"D"
"9369"	"E"
"9370"	"A"
"9371"	"E"
"9372"	"A"
"9373"	"E"
"9374"	"B"
"9375"	"A"
"9376"	"A"
"9377"	"A"
"9378"	"E"
"9379"	"B"
"9380"	"E"
"9381"	"B"
"9382"	"E"
"9383"	"D"
"9384"	"B"
"9385"	"E"
"9386"	"D"
"9387"	"C"
"9388"	"C"
"9389"	"A"
"9390"	"C"
"9391"	"D"
"9392"	"E"
"9393"	"A"
"9394"	"D"
"9395"	"C"
"9396"	"B"
"9397"	"C"
"9398"	"D"
"9399"	"E"
"9400"	"C"
"9401"	"A"
"9402"	"D"
"9403"	"B"
"9404"	"F"
"9405"	"A"
"9406"	"D"
"9407"	"B"
"9408"	"A"
"9409"	"A"
"9410"	"F"
"9411"	"A"
"9412"	"B"
"9413"	"A"
"9414"	"D"
"9415"	"F"
"9416"	"D"
"9417"	"D"
"9418"	"E"
"9419"	"E"
"9420"	"D"
"9421"	"F"
"9422"	"A"
"9423"	"C"
"9424"	"B"
"9425"	"C"
"9426"	"D"
"9427"	"A"
"9428"	"C"
"9429"	"D"
"9430"	"B"
"9431"	"D"
"9432"	"B"
"9433"	"E"
"9434"	"B"
"9435"	"D"
